ObjID	dusty_mass	dust_free_mass	star_light_mass	color(u-r)
587735349104279713	9.880	9.725	9.703	2.020
587725551208104111	8.806	8.791	9.796	1.485
587735349104279747	9.279	9.619	10.011	1.472
587725551215837190	9.991	10.602	9.863	1.748
587735044145807575	10.476	9.507	10.085	1.775
587735349104672992	8.915	8.992	9.566	1.129
587725551728722828	8.480	9.871	8.878	1.562
587725551731998974	9.519	10.553	9.936	1.905
587735349104738339	9.684	10.424	9.921	1.247
587725551734620378	8.857	10.255	9.388	1.339
587735349109915737	8.750	9.231	8.951	1.004
587725551737307217	10.500	10.207	10.108	2.547
587735349111488551	8.770	8.447	9.693	1.008
587735044146724924	9.341	10.132	9.707	1.034
587725551738355839	8.295	9.234	9.937	1.205
587735349631975446	10.269	9.838	10.148	2.516
587725551743074423	9.883	9.189	9.906	1.900
587735349631975610	10.547	9.209	10.132	2.374
587735044146987246	10.611	10.062	10.110	2.453
587725551743729702	10.528	10.521	10.136	2.618
587735349631975936	8.866	9.797	9.855	1.407
587725551744057498	9.048	9.840	10.005	1.348
587735349632630800	8.590	8.138	9.542	0.903
587725551748382798	9.607	10.459	9.978	1.739
587725551749300348	10.149	9.679	10.050	1.820
587735349634269415	9.532	8.578	9.911	1.770
587725552265921009	8.115	9.175	9.677	1.118
587735349634334916	9.793	9.430	10.003	2.392
587725552266969480	9.588	9.791	9.717	1.843
587735349634662555	9.740	10.052	10.076	1.376
587725552266969646	8.991	10.373	9.951	1.743
587735349634793522	10.249	10.279	10.026	2.113
587725552269459549	9.466	9.902	9.729	1.272
587735349634793523	9.745	9.232	10.032	2.232
587725552269656205	8.999	10.090	9.724	1.306
587735349634793535	9.848	10.098	9.918	1.595
587725552270049494	9.463	9.187	10.036	1.958
587735349634793660	9.259	8.492	9.696	1.715
587725552271294831	8.728	9.060	10.002	1.342
587735349634859311	9.207	9.230	9.913	1.591
587725552281387075	8.264	9.206	9.517	1.440
587735349635776821	9.046	9.906	9.936	1.868
587725552282370124	9.796	9.803	9.966	2.107
587735349636300974	9.085	9.630	9.667	1.357
587725552283418736	8.573	8.898	9.994	1.497
587735349636300987	9.476	9.037	9.825	1.203
587725552285843669	9.087	9.716	9.761	1.531
587735349636301000	9.354	9.739	9.571	1.417
587725552285909043	9.219	10.480	10.037	1.530
587735349636366429	10.624	9.221	10.125	2.661
587725552288399438	9.988	9.158	9.970	1.662
587735349636628654	9.145	9.588	9.883	1.813
587725552805740776	9.866	9.297	9.845	1.616
587735349637349562	8.939	9.422	9.793	1.277
587735044693622918	10.738	9.189	10.050	2.300
587725552806592557	9.870	10.240	10.087	2.483
587735349637546302	8.918	8.311	9.628	1.279
587725552809410806	8.291	10.585	9.950	2.160
587735349638594721	8.896	9.746	9.120	1.240
587725552810852602	8.892	9.574	9.954	2.023
587735349639250004	10.456	10.370	10.061	2.416
587725552816095364	8.490	10.290	9.740	1.325
587735349639970819	10.204	8.637	10.077	2.532
587725552816619889	8.651	10.036	9.106	0.963
587735349640167487	10.898	9.483	10.163	2.550
587735235806888326	9.526	9.476	9.974	1.720
587725552816881846	8.299	8.637	9.933	1.205
587735349640233116	9.633	8.848	9.948	2.108
587725552817471612	8.721	9.577	10.105	1.675
587735349640822934	9.210	10.319	9.687	1.723
587735235809050841	9.391	8.535	9.705	1.359
587725552820093011	9.628	9.533	9.889	2.002
587735349641478199	10.941	8.752	10.016	2.201
587725552827105495	9.158	8.532	9.214	1.493
587735349643247722	9.759	8.899	9.847	2.077
587725552828743756	8.936	10.305	9.899	1.285
587735349648228477	8.946	10.226	9.073	1.207
587735235809968407	9.896	9.879	9.980	1.563
587725552828874920	8.774	9.743	9.900	1.126
587735349649080442	10.380	10.374	10.038	1.821
587725575886274770	8.370	9.032	8.752	1.019
587735428541120592	10.065	9.041	10.029	1.922
587725575887323157	8.841	10.162	9.755	1.521
587735428541382728	10.275	10.382	10.006	2.007
587725575888240688	10.660	10.552	10.155	2.504
587735428541448277	8.661	8.769	9.817	1.259
587725576425177410	9.668	9.710	9.939	1.627
587735428541710406	10.240	10.217	9.736	2.276
587725576425373975	9.126	10.440	9.965	2.077
587735428542496845	9.664	9.645	9.857	1.329
587725576425439454	9.240	9.941	9.903	1.581
587735428542562313	10.928	9.169	10.194	2.664
587725576426618961	7.800	9.770	9.836	0.862
587735428542562395	9.431	10.743	9.845	1.758
587735428542562598	8.941	9.321	9.955	1.081
587725576961917254	8.527	9.568	9.837	1.330
587725576962310212	9.112	10.009	9.777	1.213
587735428542693498	8.938	10.307	9.914	1.165
587725576964735266	9.952	9.954	9.976	1.582
587735428542759029	10.885	9.893	10.088	2.601
587725577498984562	9.845	9.462	9.839	1.634
587735428543414370	8.851	9.404	9.963	1.385
587725577499246871	9.714	9.423	9.973	1.618
587735428543414383	8.974	9.753	9.910	1.348
587725578035266013	8.781	9.771	9.819	1.413
587735428543479865	10.300	9.774	10.056	1.836
587735236883448134	9.724	10.381	9.973	2.138
587725578572399016	8.923	9.477	9.818	0.786
587735428544069766	9.833	9.485	9.821	1.896
587735236883513572	9.329	9.417	9.625	1.388
587725589309817047	8.454	10.375	9.271	1.066
587735428545249354	10.008	10.344	10.082	1.793
587735236883513612	10.396	10.428	10.116	2.483
587725589846491381	8.510	8.776	9.355	1.005
587735429078450334	9.774	10.010	10.103	2.136
587725589846687893	10.228	11.020	10.112	2.417
587735429079695526	9.319	9.394	10.068	1.446
587725589847212313	8.987	10.750	9.847	1.165
587735429080219765	9.637	9.475	10.041	1.632
587725589847605586	9.081	9.405	9.915	1.974
587725590384017647	9.057	9.683	9.944	1.813
587735429080547431	9.506	9.266	9.841	1.604
587735237420450052	9.876	9.755	9.892	2.524
587725590384083241	8.455	9.488	9.640	1.042
587735429080678577	10.141	8.764	10.075	2.402
587725590385393758	9.884	9.405	10.147	1.958
587735429081464939	9.302	9.244	9.944	1.497
587735239565443332	9.300	9.292	9.839	1.743
587725590922985842	8.471	9.415	9.333	1.010
587725773459882154	8.719	10.790	9.528	1.230
587735429083037767	9.241	9.044	9.941	1.652
587725773994524861	9.632	9.231	9.685	1.726
587735429346230401	9.184	9.137	9.840	1.320
587725773995770269	8.246	8.854	9.986	1.360
587735429614731364	10.420	10.791	10.066	2.590
587725773996491069	9.147	10.082	10.048	1.724
587735429614928012	9.248	8.900	9.953	1.509
587725773996556418	9.133	9.305	9.982	1.400
587735429616107661	9.587	9.232	9.970	2.296
587725773996753095	10.560	10.529	10.081	2.709
587735429616173128	10.389	9.663	10.087	2.123
587725774532903002	10.206	9.035	10.146	2.495
587735429616238730	9.798	9.404	9.663	1.658
587725774533558364	8.425	9.025	9.535	1.187
587735429617025116	8.991	9.831	9.775	1.424
587725774533623841	9.327	9.738	10.033	1.355
587735429617221736	9.842	8.981	10.084	2.488
587735240102379701	10.460	8.718	10.080	2.570
587725774533623988	9.647	10.627	10.060	2.304
587735429617221757	9.104	9.925	9.665	1.801
587725774533624013	9.918	8.072	10.104	2.540
587735429617483780	9.296	10.378	9.868	1.654
587725774533689553	9.370	8.825	10.057	1.519
587735429618925688	9.450	9.532	9.758	1.492
587735240104149063	9.282	8.825	9.983	1.715
587725774533886348	9.064	9.007	10.009	1.784
587735240106442764	10.970	10.214	10.126	2.540
587725775067086971	8.443	9.768	9.878	0.942
587735430151995529	9.941	9.621	9.995	1.959
587725775068135945	8.677	8.343	8.965	1.215
587735430152847406	10.820	9.808	10.162	2.663
587725775606382711	8.790	8.545	9.788	1.147
587735430153568399	9.208	10.054	9.885	1.881
587725775607562422	8.622	10.299	9.929	1.247
587735430153568402	10.718	9.575	10.088	2.720
587725816407851151	8.457	9.802	9.286	1.311
587735430153633851	10.169	9.424	9.936	2.235
587735240639119555	9.917	8.888	10.058	2.492
587725816408244275	8.892	11.197	9.769	1.570
587735430153699517	8.784	10.556	9.717	1.309
587725816408506637	8.390	9.167	9.873	0.967
587735430153765165	8.880	9.280	9.790	1.588
587735240641020080	9.448	8.911	9.661	1.742
587725816409292936	8.270	10.213	9.786	1.307
587735430154158255	9.408	9.391	9.750	2.117
587735240641544374	9.683	10.260	9.689	1.516
587725816412241997	9.561	9.334	9.950	1.888
587735430154289161	9.448	10.164	9.919	1.564
587735240643444840	8.856	9.621	9.823	1.102
587725816416108750	8.459	9.327	9.547	1.490
587735430154289245	9.702	8.968	9.783	1.722
587725816419647585	8.184	9.979	9.467	0.697
587735430155010134	9.036	10.189	9.837	1.617
587725816427708556	9.475	8.916	10.038	1.563
587735430155075671	10.139	9.560	9.886	1.814
587725816427774082	9.078	10.273	10.010	1.923
587735430156189750	9.569	8.938	9.917	2.017
587725816944066685	8.701	10.706	9.693	1.493
587735430157041676	10.557	9.103	10.041	2.468
587735241176187079	8.948	8.846	9.736	1.644
587725816944984259	9.233	9.705	9.834	2.155
587735430158418071	9.464	8.397	9.752	2.272
587725816958156818	8.968	9.566	9.021	1.390
587735430689914952	9.232	8.421	9.792	1.693
587735241180905678	9.060	9.029	9.864	1.063
587725817486311506	9.730	8.339	9.853	1.573
587735430690373718	10.368	10.897	10.139	2.617
587725817495617661	9.235	9.079	9.855	1.378
587735430690439246	8.801	10.637	9.173	1.161
587725818018463933	8.908	8.832	8.757	1.323
587735430690701443	9.657	9.550	9.853	1.625
587735241181560889	10.602	10.620	10.076	2.539
587725818019905630	9.949	11.065	9.905	2.001
587735430690766894	9.121	9.604	9.859	1.187
587725818020298892	8.526	9.430	9.818	1.306
587735430690898070	8.914	9.473	9.903	1.435
587735241716924562	10.034	10.203	9.978	1.946
587725818022920201	9.440	10.781	9.982	1.571
587735430690963592	9.719	8.674	9.870	1.461
587725818027311138	8.431	9.823	9.722	1.158
587735430690963603	10.199	10.665	9.816	1.648
587725818029211959	8.658	9.413	9.559	1.446
587735430690963626	10.498	9.270	10.106	2.098
587725818031636682	9.348	8.647	9.751	2.150
587735430691160169	9.652	9.432	9.984	1.848
587735241717973134	9.170	8.531	9.851	1.341
587725818555465889	8.620	8.889	10.089	1.156
587735431226130460	10.521	8.857	9.994	2.411
587725818564772034	9.417	8.521	9.665	1.353
587735431226130607	9.730	9.880	10.070	1.543
587725819090567350	9.092	9.338	9.696	1.527
587735431226130762	9.190	8.726	9.305	1.064
587725819092271254	9.177	10.300	10.159	1.497
587735431226392606	8.967	10.033	9.402	1.457
587725819092598938	9.327	9.001	9.798	1.703
587735431229341769	9.120	10.003	9.922	1.390
587725819093254288	9.084	8.603	9.792	2.285
587735431230390395	8.740	9.911	8.777	0.931
587725819094040706	8.948	9.788	9.811	1.308
587735431230455985	10.033	9.379	10.076	2.505
587725819095154858	8.537	9.258	9.871	1.556
587735431230587004	8.595	9.021	9.740	1.112
587725819095285906	9.200	8.565	9.688	1.595
587735431230849029	9.863	9.846	9.945	1.645
587725979615297622	9.680	9.694	10.039	2.145
587735489211334829	9.152	8.880	9.776	1.223
587725979615363080	10.144	8.557	10.035	2.419
587735489211728059	8.888	8.893	9.870	1.454
587725979616608411	8.688	9.043	9.689	1.556
587735489212055741	9.511	9.061	9.849	1.438
587725980688973968	9.614	10.210	10.010	1.693
587735489212252290	8.915	8.829	9.445	1.401
587725980690284701	8.846	10.583	9.702	1.382
587735489212514484	9.943	8.858	9.998	2.867
587725980690612276	10.464	8.970	10.067	2.397
587735489212514485	9.131	9.212	9.448	1.551
587725981225451699	9.092	8.681	9.769	1.669
587735489212710946	10.450	9.668	10.161	2.453
587725981226172658	8.360	9.295	9.972	0.949
587735489212711090	8.722	10.087	9.387	0.973
587725992499871970	9.097	8.544	9.345	1.299
587735489212776583	10.422	8.792	9.975	2.228
587735489213431818	8.864	9.567	9.103	1.103
587735344259137769	10.448	7.934	10.061	1.945
587725992500855048	9.149	9.771	9.974	1.352
587735489213431889	10.442	9.866	10.090	2.139
587725993035694117	10.498	9.769	10.072	2.157
587735489214611554	8.896	8.410	9.795	1.007
587725993040085234	9.756	10.246	9.993	1.926
587735489744732183	9.024	9.744	9.198	1.246
587725993574334523	7.979	8.297	8.304	0.802
587735489745649817	9.729	9.958	9.817	1.690
587735344264577135	10.236	10.116	10.103	2.463
587725993574858762	9.331	9.334	9.962	1.634
587735344264577169	9.585	8.561	9.932	1.519
587725994109698243	9.436	9.317	9.905	2.187
587735489749057770	9.729	10.736	9.950	1.737
587725994110812271	10.270	8.569	10.081	2.290
587735489749450928	9.039	9.139	9.497	1.413
587725994651615670	9.120	8.746	9.995	1.264
587735489749516427	9.621	9.223	9.830	1.591
587726013995417651	10.106	9.066	10.061	2.335
587735489749647590	8.976	9.635	9.942	1.229
587726013995483287	9.007	9.622	9.858	1.711
587735489749778652	10.206	8.857	9.882	1.884
587726013995614301	9.123	9.567	9.870	1.265
587735489749778672	8.991	10.229	9.659	1.376
587726013995679877	9.821	10.600	9.994	2.297
587735489749975173	9.444	9.261	9.806	1.931
587726013995679900	9.639	9.249	9.575	1.895
587735489750040778	9.928	9.298	10.079	2.160
587726013995679934	9.722	8.648	10.042	2.257
587735489750106120	10.718	9.122	10.195	1.923
587735344265691290	10.432	9.602	10.070	2.285
587726013995745420	9.144	9.012	9.481	1.830
587735489750106224	9.578	9.601	9.940	1.742
587726013995745434	9.307	9.807	9.965	2.259
587735489750958189	8.524	8.977	9.697	1.166
587735344797319387	9.305	8.738	9.928	1.553
587726013995745453	9.190	10.463	10.078	2.122
587735490282061958	9.160	9.498	10.001	1.469
587726013995810855	10.267	10.270	10.051	2.446
587735490283438120	8.782	9.977	9.697	1.404
587726013995810862	10.436	9.491	10.050	2.697
587735490283634767	9.136	11.057	9.735	1.178
587735344797647086	10.393	8.646	10.063	2.338
587726013995876518	9.458	9.614	9.985	1.523
587735490283766100	8.819	10.148	9.298	1.396
587726013996007528	10.305	8.477	10.149	2.494
587735490285338745	9.406	9.649	9.884	1.421
587726013996007631	8.584	9.509	9.997	1.016
587735490285469871	9.136	9.837	9.887	1.310
587726013996138602	9.432	10.895	9.922	1.518
587735490285535396	9.661	9.522	9.886	2.063
587726013996466476	8.549	9.796	8.816	1.258
587735490285600944	8.828	10.532	9.907	1.436
587726013999284371	9.581	9.178	10.021	2.159
587735490285731857	9.259	9.060	9.888	1.249
587726014001774737	8.505	9.568	9.919	1.399
587735490285863045	8.852	10.595	9.730	1.359
587726014003020080	8.460	9.514	9.931	1.034
587735490285863060	9.542	10.291	10.078	2.850
587726014003806310	10.256	10.189	10.041	2.305
587735490286256426	8.569	9.160	9.457	1.433
587726014004068357	10.389	10.261	10.094	1.723
587735490286714916	9.838	9.480	9.746	2.414
587735344802431145	9.095	8.836	9.893	1.721
587726014005641511	8.869	9.891	9.640	1.246
587735490288091306	9.725	9.520	9.791	1.777
587726014006493245	10.208	10.260	10.081	2.213
587735490288550044	8.754	9.941	9.702	1.499
587726014009573396	10.557	9.834	10.057	2.268
587735490289074329	9.543	8.906	9.896	1.481
587735346953388208	8.833	10.616	9.307	1.174
587726014009573549	10.144	8.969	10.167	2.414
587735490289139821	9.490	11.048	9.825	2.528
587735346954502150	9.778	8.842	10.055	1.491
587726014009704612	9.663	9.676	9.686	1.824
587735490289139884	9.315	9.924	9.847	1.268
587735346955485261	9.152	8.968	9.863	1.524
587726014011473999	10.024	10.012	10.036	8.768
587735490819064019	8.786	8.785	9.263	1.380
587735346955878461	9.364	9.079	9.463	0.948
587726014532223085	9.348	8.618	10.005	2.231
587735490821881997	9.119	11.029	9.617	1.515
587726014532223117	9.519	9.528	9.895	1.768
587735490822144209	9.018	8.977	9.348	1.649
587726014532354062	10.226	10.241	10.123	2.721
587726014532419782	9.907	9.083	10.111	2.406
587735490823913594	11.140	10.171	10.195	2.754
587726014532485126	9.401	10.438	9.892	7.433
587735490824044656	9.797	10.076	9.995	1.778
587726014532485167	9.774	9.819	10.054	2.399
587735490824700129	9.021	9.114	9.707	1.264
587735346958500078	9.658	10.028	9.496	1.951
587726014532485280	10.296	10.617	10.112	2.284
587735346958565379	10.838	10.016	10.143	2.690
587726014532485307	9.423	10.553	9.988	2.121
587735491355803730	10.502	9.429	10.177	2.410
587726014532550732	10.174	9.167	10.104	22.142
587726014532550834	9.900	9.828	10.185	2.514
587735491356131519	9.380	8.479	9.125	1.474
587726014532550843	9.399	9.047	9.875	2.226
587735491356196976	9.346	9.632	9.889	1.382
587726014532550846	9.462	9.621	10.085	2.462
587735491359146197	10.390	8.420	10.084	2.295
587726014532550878	9.681	10.089	10.031	2.457
587735491359211641	8.817	10.061	9.483	0.929
587726014532550897	9.442	9.589	9.590	2.056
587735491361505299	9.558	10.002	9.829	1.612
587726014532550898	9.337	10.744	10.054	2.446
587735491361505390	10.101	9.314	9.989	1.627
587726014532550915	9.293	8.711	9.914	2.212
587735660475842641	8.504	9.325	9.677	1.137
587726014532550926	9.063	8.761	9.949	2.561
587735660475908099	10.127	10.390	10.099	2.514
587726014532550993	9.147	9.710	10.110	1.329
587735660475908100	9.199	9.439	9.630	1.285
587726014532616304	10.026	9.421	10.178	2.485
587735660476235779	10.757	9.579	10.124	2.482
587735347484950576	9.160	8.440	9.778	1.729
587726014532616321	9.310	9.741	9.962	2.368
587735660478595179	9.433	8.770	8.804	1.710
587726014532681835	9.669	10.444	9.891	2.330
587735660479381565	9.726	9.017	9.766	1.615
587726014532747330	9.329	9.966	10.140	2.033
587735660479447277	9.010	9.561	9.821	1.755
587735660479578133	10.307	9.166	10.025	1.815
587735347486457882	10.616	9.181	9.740	2.390
587726014533140590	8.924	9.831	9.843	1.644
587735660479578288	9.005	10.060	9.460	2.175
587735347486785728	9.194	9.137	9.806	1.427
587726014534778932	10.482	8.610	10.098	2.511
587735660479578303	8.827	10.197	9.652	1.325
587735347487048063	9.031	9.393	9.600	2.003
587726014536220795	8.038	8.058	9.908	1.387
587735661008847044	10.090	9.530	9.923	2.333
587726014537400526	8.795	9.190	9.663	1.305
587735661009436808	9.813	8.777	9.962	1.974
587735347488489520	9.257	9.881	9.870	1.666
587726014538187025	8.765	9.269	9.915	1.798
587735661009567822	10.644	10.981	9.961	2.369
587726014539432112	9.623	8.895	9.854	1.534
587735661009567969	8.720	9.262	10.099	1.481
587735347491504320	9.896	10.094	9.999	1.872
587726014539432113	8.251	10.830	9.778	1.609
587735661011075184	8.638	8.335	9.701	1.173
587735347491635378	10.223	10.268	9.992	1.873
587726014540742843	8.440	10.255	9.687	1.108
587735661012779129	9.922	8.864	10.035	1.602
587735347492290787	9.189	8.754	9.608	1.372
587726014544412712	9.582	8.993	9.909	2.231
587735661015924767	9.917	9.868	9.888	1.658
587735347495567535	9.952	9.392	9.513	1.795
587726015069159675	8.834	8.249	9.725	1.637
587735347496550461	9.861	9.549	9.996	1.489
587726015069225077	9.185	9.814	9.892	2.236
587735661015924823	10.527	9.335	10.146	2.541
587735347498516558	9.523	9.147	9.916	1.599
587726015069421714	8.810	9.075	9.872	1.611
587735661016121457	10.740	10.139	10.101	2.188
587726015069421736	9.359	8.854	9.981	1.806
587735661016252584	9.716	9.727	10.004	2.404
587726015069421743	9.219	8.855	9.226	1.482
587735661016252634	9.117	9.572	9.836	1.693
587726015069421749	9.604	9.481	10.051	2.269
587735661016318034	8.815	10.640	9.871	1.365
587726015069487254	8.965	8.899	9.780	2.482
587735661016318093	10.663	10.439	10.073	2.836
